battery_id,cycle,voltage,current,temperature,soc,soh,rul,anomaly,carbon_footprint
1,121,3.6927869066254204,1.0109182291388723,26.479925225593764,93.33237934958163,97.62,1379,False,5.94
1,122,3.67068434339517,1.006280177663758,26.336010599919888,93.78748296226267,97.6,1378,False,6.23
1,123,3.7045155336532103,1.009889579817602,26.711919409581636,94.6552688566887,97.58,1377,False,6.18
1,124,3.681955946583564,1.0407694593776007,24.842197120293974,94.03444815568201,97.56,1376,False,6.22
1,125,3.6526350494425572,0.991902167907163,27.438259530011134,93.55912516872952,97.53,1375,False,6.35
1,126,3.6910682271027437,1.018665017143501,23.941245497958608,94.40291376751372,97.51,1374,False,6.44
1,127,3.7057397744391363,0.9965688855773238,27.239685392172127,93.49765780096388,97.48,1373,False,6.27
1,128,3.624698975943636,1.0029826963977158,25.849204799699486,95.32042029748037,97.47,1372,False,6.3
1,129,3.6474899489217987,0.9702665773210796,24.392911064709082,93.13418642673979,97.45,1371,False,6.51
1,130,3.72592315914374,0.9840672775028951,24.892845256156775,92.15703546905286,97.43,1370,False,6.7
1,131,3.7139215373770154,1.031779854359467,23.617537015544897,92.3921815298214,97.41,1369,False,6.66
1,132,3.678679448901942,1.030027678563477,26.638795588514427,91.6891274214385,97.4,1368,False,6.57
1,133,3.673187126772871,0.9989375712365908,28.554372423161592,92.68008836965744,97.38,1367,False,6.68
1,134,3.7090453724020667,1.001228821866983,22.833076296240154,93.65986243478382,97.36,1366,False,6.77
1,135,3.7319618691692895,1.007653360864866,30.784259139119996,94.00669377162052,97.34,1365,False,6.81
1,136,3.6693299435842497,1.0022946957283874,28.78946429504664,92.5275776236334,97.31,1364,False,7.02
1,137,3.681225771789195,1.0233658845994136,25.9235478128648,92.87553528660783,97.29,1363,False,6.87
1,138,3.704626795793613,1.0119931720257658,25.935645660390524,93.39030381340439,97.28,1362,False,6.76
1,139,3.7042356158995693,0.9934367246576676,26.76260095347291,92.42934701706933,97.26,1361,False,6.89
1,140,3.6961389563136,0.9867286465003487,25.222107058582647,91.60201741257276,97.24,1360,False,6.81
1,141,3.6706960269843685,1.0034177462243405,25.68054897582335,91.53529815610001,97.22,1359,False,7.07
1,142,3.6812006721326247,1.0207071231563356,26.572185859029855,93.2368927888862,97.2,1358,False,7.04
1,143,3.660546596999309,0.9734379352244737,25.672661091067983,92.22151305158003,97.18,1357,False,7.0
1,144,3.653928645840257,0.9788303062833005,25.42709826296102,93.29281090141373,97.16,1356,False,7.19
1,145,3.6670126680975086,0.9851221918902986,24.611302967498425,92.32367475737186,97.15,1355,False,7.14
1,146,3.7222656121376074,0.9845608442260018,27.19065197405859,93.28219376912035,97.12,1354,False,7.49
1,147,3.710562730647635,0.9809687053397332,26.24364532788758,91.79735083150271,97.1,1353,False,7.56
1,148,3.7098366945305026,0.9808423468375277,25.01588973557437,93.1020498004112,97.08,1352,False,7.44
1,149,3.702186476482049,1.0037013157533046,27.386943909811745,90.36635115866896,97.06,1351,False,7.41
1,150,3.686624311251323,0.9825043856910437,25.267813365862352,92.38076889876822,97.05,1350,False,7.48
1,151,3.684164981728188,1.0169500231462467,24.428567773673738,92.37883695650702,97.03,1349,False,7.55
1,152,3.66589243605249,1.0537684917707697,29.58420111203445,92.00670204707932,97.02,1348,False,7.56
1,153,3.7604078590439687,0.9839248779848383,27.949484285995947,92.99757553625967,96.99,1347,False,7.65
1,154,3.710088943131334,0.9877364267158955,24.334899712213783,92.66061138854708,96.97,1346,False,7.57
1,155,3.6952380111830876,1.0427792173251818,25.29705005918359,90.72170683330546,96.95,1345,False,7.72
1,156,3.6908305953036398,1.0315421524039894,28.849101774031936,93.19504268060984,96.93,1344,False,7.66
1,157,3.6628994522715175,0.9517622029981093,24.413798397524367,92.092595965217,96.9,1343,False,7.85
1,158,3.6612343256445183,1.012661046994541,25.441524083945918,91.84963774616723,96.88,1342,False,7.99
1,159,3.713563604085783,0.9529910860756612,26.92991599572854,91.97589160111005,96.87,1341,False,7.95
1,160,3.6880495880828743,0.97174132109934,26.356817516630414,93.04784062835837,96.85,1340,False,7.93
1,161,3.705308818381443,0.997751509368329,26.29679861613577,92.29987055723974,96.83,1339,False,8.0
1,162,3.635659909249717,1.013307172103342,26.038872986658788,90.87767681146782,96.81,1338,False,7.98
1,163,3.7329892277351204,1.0000489816877565,25.630498940204667,90.86513818542342,96.78,1337,False,8.16
1,164,3.695368107022204,1.034232313821682,26.975948880429748,92.62885697478085,96.76,1336,False,8.21
1,165,3.6524221424432795,0.9964572919687804,27.190242224403626,92.99162397250078,96.74,1335,False,8.35
1,166,3.6981674915492913,1.0346444149726532,23.67131719650964,91.77461231094382,96.71,1334,False,8.26
1,167,3.6870781688363907,0.99702565680591,27.91293121094632,92.60106834818568,96.7,1333,False,8.2
1,168,3.725693629125046,0.9872416770983725,26.467962520670426,90.54877543017083,96.68,1332,False,8.44
1,169,3.6496359509860476,1.0133189510811083,24.93255000412539,93.10093597070204,96.66,1331,False,8.48
1,170,3.7454655217595776,1.0061249112486819,27.077495371746892,91.72148940051534,96.63,1330,False,8.49
1,171,3.6922229916903833,0.9645646474856414,27.32565514550217,91.23843565000747,96.61,1329,False,8.52
1,172,3.719293089976862,0.9869577536685131,26.407818968187552,91.90846441415268,96.59,1328,False,8.52
1,173,3.6792089100124516,1.034641400370191,28.09924701160065,90.61483196351074,96.57,1327,False,8.4
1,174,3.682250597333633,1.0133463302052672,25.24712422695027,90.24934767423987,96.56,1326,False,8.82
1,175,3.712588630736152,0.9852010515029174,28.715525276279276,92.17539991259011,96.55,1325,False,8.61
1,176,3.698322152974094,0.9948321120405632,25.777547441938673,92.10575706323851,96.53,1324,False,8.66
1,177,3.6814646579867873,1.0065902660000632,26.85589853311002,90.7453669232677,96.5,1323,False,8.98
1,178,3.737041278090729,1.01302102905276,27.012585087739566,90.11280054712584,96.49,1322,False,8.99
1,179,3.698018574784729,0.9886498042917409,28.283403847417702,92.58835008645507,96.47,1321,False,8.86
1,180,3.646489863407299,0.983674580864625,26.400459085145393,90.29475692361207,96.45,1320,False,8.94
1,181,3.6876831787479443,1.0072918133509878,30.96703587328091,92.52535078087638,96.43,1319,False,9.16
1,182,3.708098410291136,0.9732564256014303,26.253629268335217,90.1546005446728,96.41,1318,False,9.02
1,183,3.65827242522947,0.9881946967835243,27.21284682753913,90.26806021081563,96.39,1317,False,9.23
1,184,3.7010532727051815,1.0162579520984167,24.355548816502854,91.46220877218852,96.36,1316,False,9.21
1,185,3.6800177257000053,0.9574199843594519,24.9043136350175,90.65831745161397,96.35,1315,False,9.27
1,186,3.6810228207500204,1.0050936535565154,27.760826378487593,89.6754704740514,96.33,1314,False,9.39
1,187,3.653648942076244,0.9811093670127796,29.35132500393858,89.69530092406396,96.31,1313,False,9.41
1,188,3.6370368683639005,0.9798245522144635,25.366199961999424,91.51361460352643,96.28,1312,False,9.49
1,189,3.652537778086855,0.9881312966669951,28.642695973153813,90.45077623830952,96.27,1311,False,9.33
1,190,3.71103031825689,1.0349813144072166,30.427193840805096,89.81199408710971,96.25,1310,False,9.49
1,191,3.6585125686864837,0.9412519635815606,28.528468869492496,91.22795804531093,96.24,1309,False,9.32
1,192,3.63698921913929,1.011252643849999,26.420805542355634,89.46653903263042,96.23,1308,False,9.6
1,193,3.652745068056649,0.9947006468100704,26.152403815644618,89.51777198405247,96.21,1307,False,9.72
1,194,3.6813506830406424,0.9773396858791503,25.78443507320602,89.23080403414396,96.2,1306,False,9.77
1,195,3.6510780607202045,0.9824981713520506,25.44385817215539,88.91147132145532,96.18,1305,False,9.72
1,196,3.7265660151656452,0.9791158368285208,26.407715887814057,89.8934642451284,96.16,1304,False,9.84
1,197,3.6851791981865816,1.0148707704238804,24.86875290809654,90.9261587515244,96.13,1303,False,10.0
1,198,3.7310929455002917,1.0041258942174889,25.055119186383532,89.9684703760913,96.12,1302,False,9.82
1,199,3.686883579323855,0.9949429730437456,27.696384065915524,87.98448505439711,96.1,1301,False,9.86
1,200,3.6974244536042864,0.9802420869774564,24.407129424440118,89.4862310508543,96.08,1300,False,9.94
1,201,3.666889485572012,0.9944804725649523,26.26095816483771,89.47872890432534,96.05,1299,False,10.04
1,202,3.7006101741093884,1.007583618993227,25.80000742530683,90.79415109415837,96.03,1298,False,10.15
1,203,3.666315311212213,0.997018299814708,25.8463331631182,90.35069133446339,96.01,1297,False,10.15
1,204,3.6757280298212147,0.9793081087409015,29.287590782108055,90.20228423477407,95.99,1296,False,10.11
1,205,3.6792030560576245,0.9715381212624187,28.60705708385943,90.14352472715905,95.97,1295,False,10.16
1,206,3.676302471599351,1.0344524902406544,27.895326277000972,90.13052319817791,95.96,1294,False,10.03
1,207,3.726927876346083,1.0205714156878043,27.936810960124507,89.840531146735,95.94,1293,False,10.34
1,208,3.6153638270585806,1.0029258527956058,26.093648542742393,89.43253914817409,95.92,1292,False,10.33
1,209,3.6673916412854664,0.9766892363169764,27.6708859563685,88.0409999978107,95.9,1291,False,10.53
1,210,3.6868979615575452,0.9963727173577025,26.076770992731866,87.01708840253981,95.88,1290,False,10.54
1,211,3.675303750285252,1.002540066479598,25.885447235557372,90.89929942484743,95.86,1289,False,10.46
1,212,3.697552223556965,0.9849205837082121,26.03135323544405,90.2175677381257,95.85,1288,False,10.63
1,213,3.709959812369154,1.0286956547606767,28.650048386717803,90.26168478107184,95.83,1287,False,10.45
1,214,3.708051937407713,1.0195689712033718,26.631021869240943,89.31816386897036,95.81,1286,False,10.72
1,215,3.703682581021888,0.9980119650879665,24.48301432144573,89.60271783087195,95.79,1285,False,10.7
1,216,3.6945529845311587,1.0301236809683882,28.005897166372463,89.65099582283939,95.76,1284,False,10.93
1,217,3.6857287798193714,0.9720471234617198,27.11192408195941,90.93356856472818,95.75,1283,False,10.8
1,218,3.66675974034531,1.0067899686428547,23.089605716259722,88.52770736765108,95.73,1282,False,10.89
1,219,3.71006499520129,0.9866510903217726,27.7427170597264,90.56292452636426,95.71,1281,False,10.83
1,220,3.6983588020592277,0.998631370716607,27.47646671880134,88.38531961302813,95.69,1280,False,10.8
1,221,3.685234981415219,1.0269186310890894,26.086979285717884,87.97359052920636,95.67,1279,False,10.93
1,222,3.7126863789210898,0.96548732777711,29.480206989293578,89.1321397804702,95.65,1278,False,10.97
1,223,3.7141450260374467,0.9725077370788691,27.282113817639992,88.82740589979261,95.63,1277,False,11.01
1,224,3.6352055689686837,1.0005223763066404,26.442081154682207,89.74671743387718,95.61,1276,False,11.34
1,225,3.6410862425334782,1.0343204902517802,28.213611593905647,90.39126970439472,95.59,1275,False,11.17
1,226,3.6697252721836815,1.0063378505098213,26.20244363520736,91.1131288973069,95.58,1274,False,11.27
1,227,3.686437755437484,1.0047844816490874,29.10002605219742,90.98261616909461,95.56,1273,False,11.42
1,228,3.694753505843354,1.0072905893087218,28.40017903353586,88.44584016686183,95.54,1272,False,11.35
1,229,3.663787779493286,0.9490402182294198,28.041578686042588,89.08420092628627,95.52,1271,False,11.39
1,230,3.7011743770790635,0.9818653983123787,25.958595353785498,87.76150935687821,95.49,1270,False,11.49
1,231,3.737050736848712,0.9810447328145907,27.406932909963604,88.24924179741542,95.47,1269,False,11.59
1,232,3.6882770134508687,0.9981749582074108,28.37920868794851,88.31678351799862,95.44,1268,False,11.52
1,233,3.6889315367006352,0.990745404031153,28.637770534909258,87.44210715328597,95.41,1267,False,11.78
1,234,3.7056332529371305,0.9944102886238322,28.62061569828016,88.60410450108289,95.39,1266,False,11.77
1,235,3.7100653627920117,1.0237403182888178,27.2267680301145,88.25597184583161,95.37,1265,False,11.65
1,236,3.6548097762115646,1.0102181971585735,28.808864321373797,87.32167111695212,95.35,1264,False,11.79
1,237,3.7269637424754634,1.0358938960259478,25.92452842914887,86.68864639420768,95.33,1263,False,11.78
1,238,3.658025983497702,1.0332337994007013,25.919506259747948,89.06874291476433,95.32,1262,False,11.97
1,239,3.6950531943960985,0.9925313303929225,26.270744625818175,88.14825589347653,95.3,1261,False,11.86
1,240,3.6651617588252727,0.998705763784716,29.315574912122695,87.22283930409674,95.29,1260,False,11.83
1,241,3.674973152258173,0.9836821298762197,27.359187129012543,88.70232002159948,95.27,1259,False,12.0
1,242,3.6916720084804258,0.9998940068777844,24.723923974112576,87.79277821663464,95.25,1258,False,12.15
1,243,3.6296673368490966,1.0003739955818682,26.716883495411306,87.75971033683511,95.23,1257,False,12.2
1,244,3.711278025413408,0.9832113097647599,26.683553656283586,85.8822545117316,95.21,1256,False,12.09
1,245,3.6617527130023437,0.9733304582827175,24.994834103425394,88.17502749479738,95.2,1255,False,12.33
1,246,3.7257544679961008,1.0093593452099563,26.856433648170878,88.04391464950689,95.17,1254,False,12.25
1,247,3.6789419205948892,1.016032314039861,26.3536651517233,89.5681956943471,95.15,1253,False,12.09
1,248,3.6939926474862532,1.0251756553928333,27.70509801430591,88.29514840343688,95.13,1252,False,12.29
1,249,3.7137379399574493,1.012281586766362,26.860969024624787,88.78633689341744,95.11,1251,False,12.45
1,250,3.712247355491523,1.0128589307372844,27.36767193179669,86.6588006710702,95.1,1250,False,12.48
1,251,3.692270557380054,0.9795280047652166,25.45502384512283,88.66668348552824,95.08,1249,False,12.47
1,252,3.704046451738477,0.9531758097667663,26.16917909029579,86.83760711973365,95.07,1248,False,12.58
1,253,3.6399761565981863,1.0190323299859747,27.317416701941298,87.44342892013513,95.05,1247,False,12.62
1,254,3.6436140053568615,0.9962921611611175,26.948409726035216,86.0848185624559,95.02,1246,False,12.57
1,255,3.7343483949295293,1.022842001407749,27.59174602235953,88.28131587038189,95.0,1245,False,12.9
1,256,3.6863555829284027,1.0285140318769603,27.41389916637293,88.44039822585829,94.98,1244,False,12.59
1,257,3.6500014617874683,0.9784876487804884,26.799452761821854,86.54759875245797,94.96,1243,False,12.95
1,258,3.6939714259794365,0.9937202774820457,26.575332455257204,86.0731293842346,94.93,1242,False,12.87
1,259,3.6416364487717976,0.9868361017723418,29.665129921785727,87.6766086245961,94.91,1241,False,12.89
1,260,3.6544194656617086,0.9902999213110967,28.94343025678187,87.3438521998016,94.89,1240,False,12.91
1,261,3.6912983640320443,1.0091050355754527,25.77239144241029,86.03422076598257,94.88,1239,False,12.99
1,262,3.6828417224083174,0.9834232120420942,27.00379104101945,86.44098445301823,94.85,1238,False,13.12
1,263,3.6395823365871647,1.0336443323507292,26.49379458513578,88.17599420639516,94.83,1237,False,13.22
1,264,3.6998392276507692,0.9800576615546358,28.506008521717394,86.72586861880505,94.82,1236,False,13.23
1,265,3.668391523730638,1.0141414520462355,30.0861529421377,86.65290043025766,94.79,1235,False,13.25
1,266,3.6944543270375254,0.9896057316835687,27.32568101673488,86.45242388441591,94.77,1234,False,13.29
1,267,3.706449873787643,0.9489649666139374,29.816837137350547,86.37630543118078,94.75,1233,False,13.36
1,268,3.6680287671844645,0.9892514622350455,24.392638457323958,84.61156100910154,94.73,1232,False,13.14
1,269,3.718758748467994,1.0193007168075325,27.920182779392157,88.12909028732864,94.71,1231,False,13.52
1,270,3.6609545646250297,1.0174238675665126,25.35980194501016,87.37303058847924,94.69,1230,False,13.54
1,271,3.7596889170280092,0.9798888710973384,28.43946029229903,87.45256101701948,94.67,1229,False,13.42
1,272,3.7509774174666815,1.0380935843968615,29.99082386370685,85.76896828808339,94.66,1228,False,13.72
1,273,3.685834139269963,0.9814661894596969,27.128662787313278,85.9919941435251,94.65,1227,False,13.71
1,274,3.631567545433566,1.0258546412487404,28.227451388338338,85.39939521408179,94.62,1226,False,13.51
1,275,3.693570627889683,0.9838286162219015,28.817756600090316,87.42844394502552,94.6,1225,False,13.99
1,276,3.6542618822801747,0.9804602518905448,24.437014934208914,85.30157990008034,94.58,1224,False,13.76
